gyroscope	 104.0Hz
cycle sample index,gyro X,gyro Y,gyro Z
8857,-0.117,0.606,-81.923
8858,0.093,0.000,-10.928
8859,1.188,0.280,-25.677
8860,0.280,1.282,-131.412
8861,3.309,4.031,-297.401
8862,6.990,4.846,-420.029
8863,2.936,2.563,-398.011
8864,5.639,0.746,-251.966
8865,4.264,-0.280,-94.109
8866,-0.373,0.070,-8.807
8867,0.233,0.070,-17.102
8868,2.237,0.559,-102.380
8869,5.476,1.351,-252.013
8870,6.408,2.516,-386.151
8871,5.173,2.190,-409.474
8872,3.122,1.118,-337.431
8873,1.934,0.117,-197.304
8874,-0.652,-0.350,-48.697
8875,0.047,-0.047,-3.821
8876,0.350,0.117,-38.492
8877,4.963,0.513,-157.718
8878,3.798,-0.326,-329.602
8879,4.916,1.445,-431.772
8880,4.707,3.798,-375.386
8881,2.610,2.004,-226.686
8882,1.002,0.303,-62.561
8883,0.163,-0.117,-0.839
8884,0.070,0.000,-10.299
8885,0.140,0.652,-101.891
8886,1.864,1.608,-281.953
8887,4.078,2.074,-429.256
8888,5.569,3.588,-455.375
8889,5.103,4.147,-345.399
8890,3.355,2.563,-161.422
8891,1.981,0.583,-23.347
8892,0.186,-0.070,-4.613
8893,1.142,0.303,-44.736
8894,0.769,1.328,-165.640
8895,5.243,3.309,-325.058
8896,2.283,2.773,-395.238
8897,6.780,0.839,-338.456
8898,6.547,0.303,-223.866
8899,2.377,0.280,-93.829
8900,0.326,-0.023,-13.700
8901,0.676,0.070,-24.092
8902,2.610,0.746,-130.410
8903,5.825,1.724,-283.305
8904,5.615,1.584,-398.290
8905,2.470,0.536,-425.295
8906,2.563,0.070,-333.283
8907,0.419,-0.233,-164.242
8908,0.000,-0.140,-26.073
8909,-0.373,-0.093,-6.710
8910,0.186,0.280,-52.775
8911,4.287,1.165,-174.633
8912,5.382,1.305,-333.540
8913,7.060,2.656,-397.405
8914,1.258,3.612,-351.411
8915,1.468,1.771,-234.608
8916,0.652,0.629,-99.375
8917,0.489,0.000,-11.394
8918,0.140,0.000,-12.652
8919,1.188,0.489,-102.706
8920,2.237,1.188,-267.368
8921,3.658,2.959,-408.426
8922,5.872,5.592,-446.894
8923,5.126,5.406,-350.665
8924,3.472,2.703,-175.962
8925,3.029,0.932,-39.703
8926,0.419,0.000,-4.380
8927,1.561,0.303,-42.686
8928,1.421,0.909,-157.438
8929,0.443,2.516,-299.988
8930,5.359,2.377,-365.437
8931,10.695,0.769,-344.048
8932,5.569,1.188,-258.467
8933,2.843,0.769,-138.752
8934,0.839,0.140,-32.061
8935,0.233,-0.023,-10.112
8936,2.144,0.513,-83.810
8937,4.357,1.072,-233.303
8938,5.126,0.443,-387.596
8939,3.775,-1.002,-456.377
8940,3.076,-0.583,-381.957
8941,2.260,0.117,-209.723
8942,0.233,-0.117,-50.584
8943,0.093,-0.093,-1.398
8944,0.513,0.070,-19.805
8945,2.074,0.559,-105.293
8946,3.006,1.165,-227.501
8947,4.543,2.004,-346.308
8948,2.167,2.959,-392.325
8949,2.936,2.214,-343.838
8950,3.029,1.258,-216.527
8951,-1.188,-0.047,-70.855
8952,0.117,-0.070,-4.613
8953,1.165,0.140,-12.419
8954,1.165,0.373,-94.645
8955,3.052,1.701,-266.762
8956,4.380,4.823,-433.939
8957,7.130,6.920,-476.578
8958,5.126,3.518,-358.144
8959,3.285,-0.629,-138.915
8960,0.070,-0.163,-5.639
8961,0.070,0.000,-4.986
8962,1.351,0.186,-46.297
8963,-0.559,1.724,-134.930
8964,2.913,2.586,-265.946
8965,10.089,1.957,-370.680
8966,7.596,2.283,-394.446
8967,3.938,1.957,-307.677
8968,1.654,0.932,-144.530
8969,2.167,0.489,-28.612
8970,-0.583,-0.117,-11.207
8971,1.305,0.350,-73.255
8972,5.219,0.652,-224.682
8973,5.312,-1.072,-382.563
8974,4.054,-1.375,-445.310
8975,3.681,1.282,-368.000
8976,3.681,1.515,-174.121
8977,-0.093,0.373,-23.393
8978,2.144,-0.699,-3.099
8979,-0.326,0.256,-42.266
8980,0.769,0.932,-154.829
8981,2.470,1.654,-303.785
8982,2.540,2.260,-401.506
8983,5.359,2.074,-400.597
8984,4.777,1.305,-291.367
8985,1.002,0.466,-136.398
8986,-1.608,-0.233,-30.756
8987,0.769,0.093,-8.505
8988,0.559,0.536,-71.508
8989,2.540,2.633,-228.783
8990,4.567,5.382,-382.656
8991,6.804,5.266,-445.682
8992,1.445,2.866,-349.733
8993,4.893,0.140,-158.347
8994,4.311,-1.118,-21.786
8995,-2.889,0.816,-5.476
8996,1.678,0.233,-51.982
8997,2.027,1.491,-165.896
8998,7.107,2.004,-307.770
8999,6.687,2.726,-410.220
9000,4.124,2.633,-390.042
9001,1.538,1.748,-253.271
9002,5.010,1.375,-96.951
9003,2.330,0.396,-27.634
9004,0.256,-0.070,-35.346
9005,2.144,-0.210,-131.925
9006,4.217,-1.025,-276.431
9007,3.961,-1.095,-384.706
9008,4.777,1.398,-385.848
9009,5.778,1.282,-257.628
9010,-1.375,1.188,-107.040
9011,1.398,-0.326,-19.153
9012,-1.118,0.303,-21.483
9013,1.118,0.373,-107.017
9014,1.794,1.118,-240.037
9015,2.843,1.841,-359.915
9016,5.266,1.911,-399.548
9017,5.406,1.561,-330.068
9018,1.654,0.979,-196.442
9019,-0.513,0.443,-71.415
9020,0.210,0.023,-9.856
9021,0.419,0.326,-39.028
9022,1.095,2.004,-163.869
9023,4.031,4.660,-320.049
9024,6.501,4.940,-417.117
9025,1.445,3.262,-369.934
9026,5.592,0.839,-213.847
9027,5.219,-0.722,-70.529
9028,-0.722,0.186,-6.827
9029,1.072,0.070,-33.715
9030,1.538,1.118,-133.346
9031,6.477,1.538,-275.616
9032,5.802,2.633,-394.935
9033,4.474,2.586,-391.696
9034,3.635,1.701,-287.592
9035,3.262,0.606,-153.920
9036,1.282,0.070,-39.680
9037,-0.047,-0.117,-6.943
9038,2.377,0.000,-71.065
9039,3.681,-0.909,-223.517
9040,3.518,-1.142,-372.893
9041,4.543,1.608,-427.019
9042,6.081,2.027,-328.274
9043,0.070,1.328,-167.620
9044,0.536,0.023,-34.531
9045,0.163,-0.093,-1.561
9046,-0.769,0.373,-40.985
9047,1.351,0.909,-174.703
9048,2.796,1.817,-339.108
9049,5.056,1.981,-432.238
9050,5.825,2.516,-397.894
9051,3.612,2.400,-266.296
9052,1.538,1.235,-98.815
9053,0.047,0.000,-7.060
9054,1.584,0.233,-13.141
9055,-0.606,0.606,-93.806
9056,2.982,3.192,-252.642
9057,6.710,4.264,-390.508
9058,2.633,2.260,-400.457
9059,6.990,0.233,-289.153
9060,3.751,0.233,-144.530
9061,1.048,-0.047,-29.125
9062,0.163,0.023,-9.483
9063,1.887,0.350,-75.748
9064,3.798,1.235,-214.383
9065,5.522,2.307,-350.618
9066,4.916,2.097,-397.964
9067,2.819,1.188,-361.942
9068,2.423,0.256,-244.510
9069,0.163,-0.280,-95.507
9070,0.769,0.047,-9.739
9071,-1.328,-0.210,-20.061
9072,3.542,0.699,-103.359
9073,4.450,0.373,-266.296
9074,4.590,1.142,-407.074
9075,5.732,3.565,-401.622
9076,2.423,2.749,-284.843
9077,0.979,0.932,-129.059
9078,0.303,0.000,-14.306
9079,0.256,-0.070,-2.913
9080,0.373,0.256,-54.802
9081,0.839,1.235,-209.584
9082,2.773,1.817,-376.085
9083,4.171,3.914,-452.626
9084,5.988,5.476,-396.380
9085,3.728,3.868,-234.678
9086,4.753,1.794,-73.745
9087,-0.606,-0.163,-5.662
9088,1.561,0.280,-23.883
9089,0.699,0.746,-113.727
9090,3.658,2.470,-264.059
9091,2.144,2.959,-371.915
9092,6.338,1.608,-361.733
9093,8.505,0.443,-273.705
9094,3.472,0.583,-149.073
9095,1.072,0.140,-40.868
9096,0.326,0.000,-11.767
9097,1.771,0.396,-75.818
9098,4.474,1.258,-215.525
9099,5.429,1.421,-358.191
9100,2.447,0.513,-434.452
9101,2.516,0.140,-389.180
9102,1.701,0.233,-237.450
9103,0.489,0.023,-70.133
9104,0.722,0.047,-3.518
9105,-1.165,-0.140,-20.970
9106,1.631,0.769,-98.815
9107,4.940,1.445,-250.568
9108,8.178,1.887,-372.451
9109,1.887,3.705,-390.531
9110,1.654,2.563,-321.610
9111,1.771,1.258,-192.924
9112,0.769,0.256,-54.312
9113,0.023,-0.093,-1.538
9114,-0.047,0.023,-25.257
9115,1.188,0.676,-144.693
9116,3.705,2.074,-317.556
9117,6.850,4.404,-441.838
9118,6.477,5.545,-438.972
9119,4.450,3.612,-307.211
9120,1.631,1.421,-132.228
9121,0.816,0.233,-16.543
9122,0.419,0.000,-6.128
9123,0.326,0.280,-59.648
9124,0.559,1.538,-168.273
9125,1.282,2.982,-284.633
9126,10.136,1.771,-360.777
9127,10.066,1.258,-358.214
9128,5.079,1.654,-282.373
9129,2.843,0.862,-142.899
9130,0.652,0.070,-22.112
9131,-0.163,-0.023,-13.398
9132,1.631,0.466,-85.441
9133,5.312,0.955,-232.697
9134,4.543,-0.559,-387.572
9135,4.194,-1.724,-444.215
9136,3.379,-0.583,-367.744
9137,2.563,0.699,-196.862
9138,-0.233,0.629,-31.362
9139,0.350,-0.163,-1.817
9140,-0.466,0.303,-31.874
9141,0.070,1.095,-123.583
9142,4.730,1.375,-250.498
9143,4.380,2.097,-357.119
9144,3.542,2.283,-384.916
9145,4.287,1.864,-318.791
9146,3.076,0.769,-192.714
9147,-2.283,-0.513,-70.296
9148,0.117,-0.070,-27.657
9149,0.909,0.280,-65.450
9150,0.839,1.398,-189.872
9151,4.334,4.171,-329.742
9152,6.501,5.942,-399.548
9153,5.592,4.194,-357.073
9154,2.004,0.606,-216.177
9155,3.542,-1.095,-60.930
9156,-0.559,0.186,-8.318
9157,0.746,0.373,-43.478
9158,-0.583,1.817,-130.946
9159,2.913,2.773,-266.366
9160,10.089,2.144,-374.687
9161,7.200,2.377,-400.760
9162,3.379,2.050,-312.220
9163,2.330,1.212,-146.231
9164,2.540,0.606,-36.395
9165,-0.280,-0.047,-17.475
9166,1.678,0.350,-65.543
9167,4.777,0.443,-210.982
9168,4.334,-1.095,-369.002
9169,4.264,-1.095,-440.114
9170,3.681,1.631,-372.777
9171,3.681,1.678,-184.792
9172,0.303,0.280,-27.447
9173,1.538,-0.489,-4.497
9174,-0.559,0.443,-50.258
9175,1.468,1.002,-165.523
9176,2.353,1.701,-295.421
9177,3.192,2.074,-381.118
9178,5.592,1.934,-380.116
9179,4.567,1.165,-282.792
9180,0.652,0.373,-143.318
9181,-1.375,-0.093,-44.806
9182,0.769,0.093,-16.590
9183,0.559,0.489,-69.504
9184,1.957,2.493,-219.300
9185,4.963,5.452,-375.316
9186,7.200,5.103,-440.953
9187,1.841,2.423,-348.708
9188,4.171,0.256,-162.121
9189,4.147,-1.072,-24.418
9190,-2.913,0.816,-4.963
9191,1.584,0.210,-50.724
9192,2.353,1.398,-166.152
9193,7.316,1.864,-308.795
9194,6.384,2.726,-411.059
9195,4.147,2.563,-388.225
9196,2.097,1.748,-254.343
9197,4.777,1.212,-102.613
9198,2.330,0.350,-22.158
9199,0.023,-0.093,-17.242
9200,1.957,-0.186,-105.526
9201,3.751,-1.095,-267.997
9202,3.891,-1.235,-402.950
9203,4.637,1.608,-423.920
9204,6.081,1.654,-295.514
9205,-0.350,1.072,-125.028
9206,1.025,-0.233,-14.749
9207,-0.792,0.163,-7.992
9208,-0.233,0.443,-69.737
9209,1.841,0.862,-198.213
9210,2.726,1.724,-337.035
9211,5.382,1.957,-412.154
9212,5.965,1.771,-373.289
9213,2.423,1.375,-251.221
9214,0.140,0.909,-107.227
9215,0.140,0.070,-15.914
9216,1.351,0.233,-19.106
9217,-0.373,0.816,-100.773
9218,3.798,3.542,-257.349
9219,6.757,4.543,-391.160
9220,2.819,2.540,-401.715
9221,5.452,0.606,-281.021
9222,4.054,0.000,-130.410
9223,1.165,-0.140,-22.112
9224,-0.210,0.093,-11.860
9225,1.934,0.396,-82.715
9226,4.567,1.235,-222.212
9227,5.872,2.353,-361.383
9228,5.452,2.353,-402.228
9229,3.169,1.351,-346.331
9230,2.423,0.326,-222.422
9231,-0.256,-0.303,-74.047
9232,0.303,-0.023,-5.872
9233,-0.443,-0.023,-30.104
9234,4.823,0.583,-135.490
9235,3.775,-0.303,-303.809
9236,4.171,0.979,-419.284
9237,5.312,3.681,-383.635
9238,2.749,2.377,-244.627
9239,1.375,0.466,-81.969
9240,0.303,-0.117,-2.773
9241,0.070,-0.023,-7.130
9242,-0.023,0.559,-86.024
9243,1.538,1.515,-260.494
9244,4.194,2.004,-416.278
9245,5.359,3.076,-456.051
9246,5.452,3.914,-361.802
9247,3.076,2.633,-182.509
9248,2.330,0.792,-31.688
9249,-0.233,-0.140,-2.633
9250,1.678,0.303,-32.340
9251,0.070,0.955,-139.241
9252,4.613,3.262,-303.972
9253,3.518,3.146,-402.694
9254,5.476,1.072,-360.894
9255,7.316,0.233,-250.615
9256,2.959,0.303,-114.426
9257,0.466,0.023,-18.943
9258,0.536,0.023,-16.916
9259,2.120,0.559,-105.083
9260,4.963,1.515,-251.896
9261,5.243,1.771,-374.128
9262,2.633,1.025,-419.983
9263,2.470,0.466,-355.838
9264,0.792,-0.023,-202.244
9265,0.746,0.047,-49.280
9266,0.326,0.000,-5.778
9267,-0.792,0.047,-39.191
9268,4.054,1.118,-146.767
9269,4.637,1.142,-308.003
9270,7.875,2.260,-398.547
9271,1.678,3.798,-366.206
9272,1.678,2.027,-257.698
9273,0.652,0.792,-119.972
9274,0.373,0.047,-17.615
9275,0.373,-0.047,-6.244
9276,0.629,0.373,-75.003
9277,1.771,1.048,-235.214
9278,2.493,2.540,-389.413
9279,6.314,5.639,-453.418
9280,5.965,5.918,-380.233
9281,3.472,3.192,-213.661
9282,3.751,1.305,-60.720
9283,0.000,-0.047,-3.588
9284,1.584,0.280,-25.747
9285,1.398,0.676,-121.323
9286,0.862,2.097,-272.703
9287,3.006,2.866,-362.152
9288,11.021,0.955,-362.012
9289,6.850,1.165,-286.287
9290,3.309,0.909,-165.220
9291,1.212,0.233,-43.315
9292,0.117,-0.047,-5.988
9293,1.561,0.350,-62.770
9294,4.124,1.025,-202.663
9295,5.010,0.652,-360.731
9296,3.798,-0.722,-450.273
9297,3.215,-0.746,-399.781
9298,2.470,0.093,-240.642
9299,0.303,-0.140,-76.144
9300,0.117,-0.070,-4.543
9301,0.350,0.023,-14.260
9302,2.167,0.559,-91.732
9303,2.447,1.188,-213.591
9304,4.730,1.864,-333.074
9305,2.516,3.006,-391.300
9306,2.959,2.377,-352.785
9307,3.379,1.515,-233.023
9308,-0.140,0.210,-92.198
9309,-0.979,-0.210,-12.069
9310,1.398,0.163,-8.598
9311,1.282,0.326,-80.292
9312,2.819,1.282,-246.374
9313,3.984,4.147,-422.010
9314,6.780,6.990,-485.735
9315,5.965,4.101,-385.405
9316,3.285,-0.350,-169.484
9317,0.536,-0.326,-13.817
9318,-0.140,0.047,-2.470
9319,1.398,0.070,-37.303
9320,-0.373,1.445,-117.152
9321,1.864,2.516,-245.209
9322,9.343,2.004,-360.614
9323,8.202,2.237,-399.595
9324,4.427,2.097,-327.808
9325,1.654,1.025,-167.830
9326,2.633,0.606,-36.185
9327,-0.583,-0.140,-8.341
9328,0.652,0.186,-56.200
9329,4.777,0.746,-196.885
9330,5.522,-0.722,-359.799
9331,4.264,-1.584,-441.675
9332,3.681,0.722,-387.363
9333,4.031,1.701,-204.341
9334,-0.350,0.676,-36.488
9335,2.540,-0.839,-1.584
9336,-0.303,0.163,-30.919
9337,0.419,0.769,-130.643
9338,2.447,1.515,-281.697
9339,2.214,2.260,-391.976
9340,4.916,2.144,-408.822
9341,5.173,1.421,-312.616
9342,1.468,0.513,-157.531
9343,-1.584,-0.210,-38.981
9344,0.559,0.023,-7.433
9345,0.513,0.373,-54.778
9346,2.120,2.190,-202.617
9347,4.124,5.103,-362.338
9348,6.990,5.708,-442.793
9349,2.377,3.122,-373.499
9350,3.239,0.792,-184.629
9351,5.918,-1.491,-31.851
9352,-3.099,0.862,-4.124
9353,0.746,0.350,-43.105
9354,1.794,1.421,-149.167
9355,7.153,1.864,-292.019
9356,7.409,2.563,-404.395
9357,4.870,2.703,-403.906
9358,1.515,1.724,-281.231
9359,4.008,1.305,-116.081
9360,3.495,0.606,-25.467
9361,0.047,-0.117,-15.611
9362,1.841,-0.117,-93.084
9363,3.751,-0.932,-247.190
9364,4.031,-1.468,-387.246
9365,4.474,0.816,-426.064
9366,6.664,1.608,-313.828
9367,-0.722,1.375,-145.602
9368,0.746,-0.070,-27.121
9369,-0.489,0.070,-6.780
9370,-0.256,0.419,-63.539
9371,1.934,0.839,-190.035
9372,2.493,1.724,-331.862
9373,5.336,1.981,-411.897
9374,6.151,1.817,-375.200
9375,3.332,1.258,-252.828
9376,-0.256,0.746,-111.467
9377,-0.256,0.023,-18.547
9378,1.445,0.233,-15.192
9379,-0.023,0.769,-95.437
9380,2.260,3.379,-254.133
9381,7.037,5.033,-394.842
9382,3.612,2.913,-414.297
9383,4.590,1.095,-288.151
9384,4.963,-0.210,-128.686
9385,0.746,-0.117,-18.617
9386,-0.350,0.117,-9.437
9387,1.561,0.419,-76.704
9388,4.986,1.118,-215.339
9389,6.198,2.283,-360.241
9390,5.848,2.470,-410.546
9391,3.169,1.398,-352.855
9392,2.447,0.419,-227.921
9393,-0.373,-0.303,-74.560
9394,0.583,0.000,-4.008
9395,-0.909,-0.140,-24.022
9396,4.637,0.629,-121.952
9397,3.891,-0.326,-291.227
9398,3.798,0.629,-420.565
9399,5.895,3.542,-401.506
9400,2.726,2.703,-263.057
9401,1.491,0.583,-93.736
9402,0.419,-0.140,-3.914
9403,0.140,-0.070,-4.753
9404,-0.117,0.489,-72.300
9405,1.305,1.421,-240.875
9406,4.031,1.981,-402.508
9407,5.103,2.819,-455.492
9408,5.755,3.845,-375.200
9409,3.099,2.703,-199.984
9410,2.796,1.002,-42.080
9411,-0.536,-0.186,-2.190
9412,1.817,0.350,-29.032
9413,-0.140,0.862,-131.062
9414,4.241,3.239,-294.559
9415,4.241,3.309,-401.482
9416,4.613,1.212,-365.507
9417,7.386,0.186,-255.554
9418,3.146,0.256,-119.832
9419,0.536,0.000,-20.690
9420,0.536,0.023,-16.030
9421,2.050,0.536,-101.891
9422,4.474,1.538,-249.124
9423,5.452,1.981,-367.511
9424,3.006,1.235,-410.266
9425,2.493,0.583,-354.859
9426,1.188,0.000,-210.725
9427,0.396,-0.047,-59.741
9428,0.583,0.047,-5.359
9429,-1.118,-0.047,-34.321
9430,3.751,1.072,-137.144
9431,4.543,1.118,-299.801
9432,8.015,2.097,-405.071
9433,2.214,3.798,-376.062
9434,1.678,2.190,-266.016
9435,0.699,0.839,-122.255
9436,0.280,0.023,-16.287
9437,0.396,-0.047,-6.641
9438,0.419,0.350,-70.273
9439,1.771,1.048,-222.958
9440,2.377,2.283,-378.043
9441,5.872,5.266,-449.574
9442,6.035,5.942,-386.920
9443,3.588,3.472,-225.125
9444,4.194,1.538,-70.296
9445,0.000,-0.070,-5.336
9446,1.771,0.256,-23.952
9447,1.375,0.559,-110.791
9448,1.584,1.911,-261.077
9449,2.050,2.773,-357.772
9450,9.833,1.072,-363.527
9451,7.456,0.955,-291.040
9452,3.402,0.885,-174.843
9453,1.654,0.303,-56.037
9454,0.233,-0.023,-7.270
9455,1.328,0.303,-56.037
9456,3.751,1.002,-188.474
9457,4.800,0.932,-341.834
9458,3.891,-0.256,-440.953
9459,3.542,-0.699,-406.632
9460,2.516,0.000,-257.861
9461,0.000,-0.210,-92.151
9462,-0.163,-0.140,-8.155
9463,0.303,0.023,-13.328
9464,2.400,0.629,-86.047
9465,3.099,1.118,-204.411
9466,4.334,1.794,-317.020
9467,2.656,3.006,-380.303
9468,2.889,2.400,-348.801
9469,2.796,1.584,-240.712
9470,0.559,0.443,-103.638
9471,-0.699,-0.140,-13.025
9472,1.002,0.093,-4.404
9473,1.165,0.256,-59.695
9474,2.586,0.955,-214.453
9475,3.845,3.169,-398.500
9476,5.755,6.734,-490.022
9477,6.920,5.289,-415.532
9478,2.796,0.699,-213.544
9479,1.398,-0.583,-29.987
9480,-0.466,0.093,2.144
9481,1.212,-0.093,-23.556
9482,1.421,0.676,-93.992
9483,-0.070,2.423,-207.836
9484,6.734,2.353,-332.305
9485,9.879,1.934,-392.745
9486,5.429,2.237,-356.397
9487,2.283,1.375,-221.606
9488,2.633,0.769,-67.034
9489,0.093,0.047,-17.755
9490,0.186,0.140,-40.356
9491,4.147,0.862,-150.891
9492,4.777,0.000,-313.455
9493,4.287,-1.351,-422.406
9494,3.821,-0.350,-412.736
9495,3.239,2.190,-270.583
9496,0.629,1.142,-77.076
9497,1.957,-0.629,-2.283
9498,0.536,-0.140,-15.215
9499,0.256,0.629,-87.585
9500,2.470,1.445,-225.381
9501,2.889,2.144,-359.123
9502,4.078,2.330,-419.447
9503,5.476,1.794,-364.762
9504,3.192,0.932,-222.795
9505,-0.233,0.140,-73.978
9506,-0.722,-0.186,-11.953
9507,1.678,0.303,-27.098
9508,0.746,0.932,-138.122
9509,2.726,3.565,-301.572
9510,6.198,5.872,-419.237
9511,5.872,3.728,-413.692
9512,2.097,0.909,-261.077
9513,6.081,-1.328,-80.199
9514,-1.794,0.419,-5.010
9515,-1.002,0.559,-22.601
9516,1.258,0.955,-102.264
9517,4.543,1.817,-239.734
9518,8.435,2.120,-371.332
9519,5.895,2.866,-420.076
9520,2.726,2.027,-336.033
9521,2.144,1.258,-174.657
9522,4.474,0.885,-45.761
9523,0.210,-0.023,-10.648
9524,1.328,0.000,-53.707
9525,3.192,-0.396,-190.711
9526,4.380,-1.445,-347.869
9527,3.891,-0.419,-431.656
9528,6.338,2.050,-369.491
9529,1.817,1.468,-201.848
9530,-0.326,0.466,-54.359
9531,0.699,-0.233,-3.588
9532,-0.839,0.350,-35.812
9533,1.701,0.559,-143.062
9534,1.864,1.491,-286.637
9535,4.334,1.981,-397.288
9536,5.732,1.934,-401.226
9537,5.103,1.584,-301.782
9538,0.326,0.932,-159.489
9539,-0.256,0.280,-42.546
9540,1.072,0.140,-7.013
9541,0.280,0.419,-57.038
9542,1.002,2.400,-198.959
9543,5.662,4.986,-358.005
9544,5.825,3.914,-431.190
9545,2.749,2.050,-342.813
9546,5.918,0.140,-181.857
9547,2.749,-0.350,-43.874
9548,-0.979,0.186,-3.518
9549,0.862,0.210,-42.686
9550,3.845,0.792,-159.605
9551,6.221,1.817,-315.016
9552,6.664,2.610,-411.268
9553,3.845,1.631,-388.201
9554,2.866,0.676,-284.050
9555,0.186,-0.280,-127.358
9556,0.047,-0.117,-13.794
9557,-1.165,-0.210,-11.091
9558,2.889,0.559,-74.490
9559,4.893,0.140,-224.449
9560,3.169,-0.070,-384.147
9561,6.408,2.679,-429.489
9562,3.192,3.612,-325.734
9563,2.330,1.235,-163.846
9564,0.303,0.093,-25.001
9565,0.350,-0.117,-0.536
9566,0.070,0.117,-27.354
9567,0.350,1.002,-159.209
9568,2.586,1.864,-342.720
9569,4.101,2.540,-454.234
9570,6.128,4.357,-432.168
9571,4.543,3.891,-286.334
9572,4.264,2.074,-103.266
9573,-0.233,-0.047,-7.433
9574,1.608,0.233,-10.625
9575,0.606,0.303,-69.947
9576,1.538,1.841,-213.172
9577,5.522,3.448,-365.950
9578,2.540,2.074,-393.793
9579,7.945,0.280,-312.546
9580,4.986,0.350,-187.868
9581,1.608,0.163,-62.887
9582,0.117,-0.047,-6.384
9583,1.048,0.163,-41.474
9584,3.285,0.979,-167.737
9585,6.291,1.817,-319.629
9586,4.543,1.235,-419.050
9587,2.470,0.396,-417.792
9588,2.726,0.023,-296.143
9589,-0.256,-0.326,-118.504
9590,0.419,-0.047,-10.252
9591,-1.072,-0.210,-11.044
9592,1.398,0.559,-73.814
9593,4.357,1.165,-215.688
9594,6.827,1.584,-364.668
9595,4.870,3.285,-396.519
9596,1.421,3.099,-332.328
9597,1.048,1.445,-204.597
9598,0.792,0.419,-70.133
9599,0.210,-0.047,-3.891
9600,0.280,0.070,-24.535
9601,1.724,0.652,-140.522
9602,2.377,1.515,-309.610
9603,5.056,3.845,-431.330
9604,6.268,5.825,-435.896
9605,4.380,4.474,-313.152
9606,3.099,2.027,-136.212
9607,2.027,0.513,-19.875
9608,1.025,0.117,-8.644
9609,1.421,0.350,-64.541
9610,0.722,1.258,-198.027
9611,0.792,2.843,-318.161
9612,8.458,1.701,-365.461
9613,9.483,0.885,-328.763
9614,4.707,1.212,-235.843
9615,2.563,0.652,-114.986
9616,0.000,0.000,-19.246
9617,0.373,0.047,-15.704
9618,2.423,0.606,-99.328
9619,4.963,1.142,-253.784
9620,5.848,-0.047,-411.664
9621,4.520,-1.817,-464.509
9622,3.309,-0.979,-370.097
9623,2.074,-0.070,-188.404
9624,0.955,0.093,-41.963
9625,0.117,-0.093,-1.445
9626,-0.326,0.140,-24.651
9627,-0.326,0.816,-102.730
9628,2.889,1.538,-230.856
9629,5.615,1.794,-349.873
9630,2.447,2.656,-394.795
9631,3.239,2.120,-343.395
9632,3.332,1.095,-213.312
9633,-1.864,-0.280,-79.010
9634,-0.280,-0.117,-15.961
9635,0.839,0.140,-25.001
9636,1.608,0.862,-129.059
9637,3.122,2.982,-304.298
9638,5.499,6.175,-430.281
9639,7.130,5.918,-430.980
9640,2.843,2.423,-295.491
9641,3.332,-0.699,-87.864
9642,-0.676,0.117,-2.773
9643,-1.165,0.466,-9.530
9644,1.421,0.559,-66.102
9645,0.932,2.307,-185.352
9646,7.013,2.633,-326.526
9647,10.835,2.097,-408.239
9648,5.708,2.447,-384.636
9649,2.470,1.654,-249.473
9650,3.099,0.955,-81.177
9651,0.816,0.140,-13.095
9652,-0.419,-0.117,-15.448
9653,2.749,0.443,-105.666
9654,4.777,-0.023,-274.241
9655,5.173,-1.515,-416.534
9656,3.868,-0.513,-443.958
9657,4.893,1.887,-317.649
9658,1.841,0.932,-113.122
9659,0.186,0.000,-7.153
9660,0.885,-0.280,-9.926
9661,-0.396,0.536,-72.440
9662,2.190,1.025,-205.995
9663,1.678,1.981,-338.735
9664,3.448,2.167,-405.094
9665,4.963,1.817,-357.865
9666,3.448,1.165,-224.123
9667,0.559,0.396,-83.670
9668,-0.699,-0.140,-14.912
9669,0.699,0.186,-27.634
9670,1.328,1.305,-142.596
9671,3.262,3.938,-306.279
9672,5.918,5.825,-420.868
9673,5.126,3.821,-410.732
9674,1.212,1.701,-252.176
9675,6.897,-1.421,-73.511
9676,-1.468,0.373,-3.845
9677,-0.606,0.489,-24.861
9678,1.351,0.979,-106.341
9679,4.870,1.887,-242.204
9680,8.435,2.120,-370.377
9681,5.708,2.819,-413.971
9682,2.377,2.027,-328.693
9683,2.307,1.328,-166.572
9684,4.940,0.979,-44.946
9685,0.536,0.023,-12.559
9686,1.235,-0.070,-54.639
9687,2.889,-0.536,-191.177
9688,4.311,-1.491,-347.426
9689,4.008,-0.443,-431.143
9690,6.664,1.817,-368.839
9691,1.631,1.375,-202.384
9692,-0.769,0.559,-55.990
9693,0.699,-0.233,-3.868
9694,-0.816,0.350,-32.830
9695,1.631,0.583,-140.569
9696,1.794,1.515,-287.452
9697,4.241,1.981,-398.733
9698,5.639,1.981,-399.595
9699,5.196,1.631,-296.586
9700,0.443,0.885,-153.151
9701,-0.163,0.280,-39.913
9702,0.932,0.093,-7.689
9703,0.163,0.466,-62.141
9704,1.398,2.563,-206.811
9705,5.289,4.940,-361.779
9706,5.802,4.008,-429.070
9707,2.516,2.190,-335.683
9708,6.058,0.023,-172.979
9709,2.563,-0.373,-38.585
9710,-0.722,0.163,-4.241
9711,0.792,0.280,-47.229
9712,3.518,0.979,-165.686
9713,6.547,1.794,-319.746
