accelerometer	 104.0Hz
cycle sample index,accel X,accel Y,accel Z
11500,0.099,-0.118,0.989
11501,0.482,0.103,1.005
11502,0.607,0.131,1.026
11503,0.002,0.067,1.027
11504,-0.676,-0.365,1.004
11505,0.020,-0.217,1.009
11506,0.222,-0.531,1.002
11507,0.244,-0.169,1.005
11508,-0.068,0.029,1.018
11509,-0.672,0.461,1.045
11510,-0.721,0.152,0.970
11511,-0.106,0.058,0.994
11512,0.382,0.094,1.014
11513,-0.013,-0.043,1.009
11514,0.064,0.112,1.011
11515,0.259,-0.180,1.012
11516,0.192,-0.304,1.001
11517,0.018,-0.433,0.990
11518,-0.179,-0.484,0.985
11519,-0.439,-0.437,1.006
11520,-0.750,-0.011,1.016
11521,-0.247,1.072,1.017
11522,-0.018,0.133,1.011
11523,-0.088,0.410,1.002
11524,0.010,-0.088,1.000
11525,-0.032,-0.423,1.049
11526,0.079,-0.357,1.022
11527,0.166,0.159,0.985
11528,-0.111,0.128,0.990
11529,-0.405,0.033,0.998
11530,-0.131,0.435,1.007
11531,0.003,0.254,1.010
11532,0.037,0.290,1.009
11533,0.023,0.259,0.999
11534,0.081,0.078,0.984
11535,0.453,0.028,1.006
11536,0.695,0.144,1.044
11537,0.261,0.005,1.030
11538,-0.784,-0.634,0.998
11539,-0.068,-0.076,1.008
11540,0.254,-0.521,1.007
11541,0.352,-0.597,1.010
11542,-0.128,-0.604,1.043
11543,-0.369,-0.105,1.005
11544,-1.031,0.322,0.970
11545,-1.213,0.633,0.972
11546,-0.330,0.537,1.002
11547,0.837,-0.123,1.027
11548,-0.001,-0.054,1.010
11549,0.010,-0.115,1.007
11550,0.014,-0.231,0.996
11551,-0.124,-0.185,0.987
11552,-0.292,-0.143,0.980
11553,-0.310,0.001,1.021
11554,-0.448,-0.025,1.031
11555,-0.306,0.777,1.018
11556,0.117,0.363,1.002
11557,0.078,0.168,1.015
11558,0.139,0.423,1.021
11559,-0.129,-0.039,1.017
11560,-0.225,-0.133,1.020
11561,0.051,0.079,0.995
11562,0.429,-0.143,0.995
11563,0.522,-0.142,1.010
11564,-0.414,-0.368,1.002
11565,-0.397,0.496,1.006
11566,0.016,0.035,1.010
11567,0.183,-0.179,1.006
11568,0.058,0.129,0.997
11569,-0.221,0.305,0.986
11570,-0.462,0.550,1.012
11571,0.076,0.586,1.054
11572,0.660,-0.241,1.015
11573,-0.205,-0.531,0.995
11574,-0.004,-0.063,1.007
11575,0.020,-0.596,1.013
11576,0.151,-0.713,1.024
11577,0.190,-0.434,1.020
11578,-0.328,0.026,0.991
11579,-1.128,0.482,0.974
11580,-1.358,0.673,0.966
11581,-0.222,0.638,1.015
11582,0.955,0.030,1.035
11583,0.077,-0.245,1.010
11584,0.066,-0.343,1.001
11585,0.094,-0.517,0.992
11586,-0.037,-0.440,0.985
11587,-0.344,-0.199,1.015
11588,-0.938,0.065,1.056
11589,-0.792,0.289,0.978
11590,0.488,0.971,1.004
11591,0.069,0.170,1.017
11592,0.122,0.439,1.018
11593,-0.140,0.239,1.017
11594,-0.293,0.022,1.013
11595,0.059,-0.006,0.990
11596,0.805,-0.193,1.004
11597,0.859,-0.365,1.023
11598,-0.460,-0.404,1.007
11599,-0.758,0.600,0.999
11600,0.008,0.264,1.010
11601,0.178,0.303,1.002
11602,0.156,0.199,0.993
11603,0.020,0.313,1.005
11604,0.304,0.119,1.058
11605,0.820,-0.240,1.047
11606,0.054,-0.539,0.978
11607,-0.776,-0.157,0.993
11608,-0.022,-0.201,1.005
11609,0.024,-0.952,1.017
11610,0.483,-0.504,1.027
11611,0.217,-0.161,1.008
11612,-0.761,0.144,0.982
11613,-1.516,0.367,0.954
11614,-1.115,0.552,1.000
11615,0.344,0.329,1.033
11616,0.813,-0.191,1.024
11617,0.029,-0.118,1.007
11618,0.120,-0.438,0.994
11619,0.038,-0.514,0.987
11620,-0.285,-0.234,1.006
11621,-0.891,0.067,1.067
11622,-0.925,0.374,0.975
11623,-0.003,0.679,0.995
11624,0.457,0.349,1.005
11625,0.060,0.220,1.018
11626,0.183,0.608,1.016
11627,-0.254,-0.061,1.014
11628,-0.183,0.011,0.994
11629,0.421,-0.431,0.994
11630,0.817,-0.351,1.018
11631,0.164,-0.026,1.025
11632,-0.986,0.190,0.999
11633,-0.247,0.222,1.005
11634,0.036,0.069,1.005
11635,0.054,0.386,0.993
11636,-0.104,0.315,1.001
11637,0.024,0.308,1.041
11638,0.569,-0.191,1.053
11639,0.528,-0.364,0.991
11640,-0.618,-0.048,0.988
11641,-0.096,0.017,1.006
11642,0.062,-0.514,1.012
11643,0.298,-0.626,1.023
11644,0.305,-0.233,1.013
11645,-0.413,0.056,0.989
11646,-1.122,0.192,0.959
11647,-1.002,0.315,1.001
11648,0.018,0.259,1.028
11649,0.621,0.170,1.028
11650,-0.017,0.120,1.009
11651,0.049,0.006,0.999
11652,0.160,-0.528,0.993
11653,-0.024,-0.465,1.007
11654,-0.417,-0.326,1.072
11655,-0.603,0.224,0.984
11656,-0.512,0.440,0.974
11657,0.190,0.526,1.008
11658,0.020,0.172,1.011
11659,0.010,0.220,1.014
11660,-0.088,0.177,1.012
11661,-0.189,0.065,0.998
11662,0.044,0.148,0.988
11663,0.383,0.274,1.008
11664,0.477,0.258,1.027
11665,-0.106,-0.073,1.022
11666,-0.328,-0.329,1.005
11667,0.107,-0.454,1.007
11668,0.271,-0.373,1.001
11669,0.150,0.017,1.002
11670,-0.343,0.340,1.022
11671,-0.664,0.533,1.039
11672,-0.383,0.038,0.979
11673,0.363,-0.002,1.004
11674,0.077,-0.178,1.006
11675,0.002,0.008,1.009
11676,0.203,-0.038,1.015
11677,0.332,-0.427,1.013
11678,0.143,-0.427,0.997
11679,-0.142,-0.478,0.983
11680,-0.470,-0.360,0.989
11681,-0.751,-0.235,1.007
11682,-0.479,0.566,1.026
11683,-0.075,0.445,1.007
11684,-0.077,0.404,1.008
11685,-0.097,0.234,0.997
11686,0.032,-0.295,1.004
11687,0.127,-0.753,1.057
11688,0.261,-0.355,1.024
11689,0.000,0.157,0.979
11690,-0.620,0.256,0.987
11691,-0.419,0.310,1.001
11692,0.007,0.348,1.009
11693,-0.005,0.264,1.010
11694,-0.093,0.048,1.008
11695,-0.123,0.312,0.994
11696,0.025,0.279,0.983
11697,0.496,0.245,1.015
11698,0.655,0.336,1.044
11699,-0.007,-0.240,1.024
11700,-0.455,-0.416,0.998
11701,0.103,-0.388,1.009
11702,0.348,-0.512,1.004
11703,0.358,-0.162,1.014
11704,-0.228,0.101,1.060
11705,-0.778,0.129,0.975
11706,-0.779,0.165,0.973
11707,-0.171,0.089,1.002
11708,0.369,0.027,1.017
11709,0.002,0.020,1.009
11710,0.061,-0.356,1.009
11711,0.209,-0.475,1.008
11712,0.061,-0.282,0.991
11713,-0.409,-0.179,0.976
11714,-0.817,-0.007,0.987
11715,-0.795,0.175,1.021
11716,-0.296,0.409,1.021
11717,0.352,0.600,1.023
11718,-0.028,0.163,1.009
11719,-0.136,0.407,1.001
11720,0.079,0.159,1.032
11721,-0.044,-0.497,1.025
11722,0.175,-0.149,1.012
11723,0.343,0.048,0.986
11724,0.160,-0.111,1.000
11725,-0.397,-0.068,0.998
11726,-0.371,0.333,1.003
11727,-0.004,-0.062,1.009
11728,0.064,-0.146,1.007
11729,0.033,-0.142,0.999
11730,-0.235,0.347,0.984
11731,-0.464,0.595,0.989
11732,-0.208,0.713,1.026
11733,0.743,0.614,1.050
11734,0.018,-1.009,0.999
11735,-0.057,-0.094,1.010
11736,-0.030,-0.481,1.011
11737,0.112,-0.684,1.019
11738,0.199,-0.430,1.027
11739,-0.084,-0.061,1.008
11740,-0.814,0.331,0.975
11741,-1.242,0.590,0.975
11742,-0.643,0.594,0.990
11743,0.864,0.233,1.035
11744,0.135,-0.367,1.012
11745,-0.001,-0.054,1.004
11746,0.025,-0.287,0.997
11747,-0.042,-0.338,0.986
11748,-0.167,-0.244,0.994
11749,-0.355,-0.098,1.026
11750,-0.839,0.051,1.035
11751,0.044,1.003,0.999
11752,0.041,0.143,0.999
11753,0.152,0.354,1.021
11754,0.168,0.549,1.020
11755,-0.254,0.015,1.019
11756,-0.183,-0.069,1.010
11757,0.383,-0.168,0.991
11758,0.956,-0.350,1.009
11759,0.395,-0.549,1.014
11760,-1.156,0.036,0.993
11761,-0.114,0.373,1.010
11762,0.109,-0.037,1.010
11763,0.196,0.096,1.005
11764,0.005,0.161,0.989
11765,-0.407,0.321,0.997
11766,-0.340,0.624,1.033
11767,0.429,0.009,1.045
11768,0.199,-0.406,0.988
11769,-0.067,-0.136,1.010
11770,0.076,-0.225,1.012
11771,0.198,-0.584,1.020
11772,0.181,-0.644,1.021
11773,-0.011,-0.213,1.001
11774,-0.718,0.138,0.983
11775,-1.187,0.261,0.966
11776,-0.747,0.399,1.005
11777,0.307,0.377,1.027
11778,0.359,-0.033,1.016
11779,-0.025,-0.053,1.003
11780,0.029,-0.395,0.992
11781,-0.016,-0.398,0.985
11782,-0.198,-0.217,1.014
11783,-0.615,-0.052,1.069
11784,-0.740,0.228,0.976
11785,0.229,0.936,1.004
11786,0.070,0.197,0.998
11787,0.141,0.409,1.021
11788,0.014,0.340,1.018
11789,-0.255,0.030,1.015
11790,-0.090,0.023,0.990
11791,0.588,-0.214,0.999
11792,0.896,-0.331,1.023
11793,0.049,-0.361,1.018
11794,-1.072,0.413,0.996
11795,-0.071,0.332,1.006
11796,0.137,0.207,1.004
11797,0.171,0.203,0.993
11798,0.035,0.285,1.001
11799,0.224,0.114,1.052
11800,0.728,-0.241,1.056
11801,0.352,-0.412,0.982
11802,-0.970,-0.168,0.984
11803,-0.039,-0.058,1.008
11804,0.048,-0.646,1.014
11805,0.320,-0.630,1.021
11806,0.273,-0.323,1.012
11807,-0.463,0.037,0.988
11808,-1.237,0.189,0.958
11809,-1.177,0.411,0.997
11810,-0.027,0.446,1.026
11811,0.737,0.035,1.028
11812,-0.027,0.134,1.009
11813,0.008,0.025,0.997
11814,0.110,-0.495,0.991
11815,-0.022,-0.486,1.010
11816,-0.328,-0.425,1.074
11817,-0.515,0.260,0.986
11818,-0.554,0.508,0.974
11819,0.111,0.600,1.004
11820,0.016,0.096,1.013
11821,0.036,0.309,1.015
11822,-0.121,0.160,1.013
11823,-0.208,0.068,0.997
11824,0.101,0.004,0.990
11825,0.482,0.165,1.012
11826,0.442,0.242,1.027
11827,-0.284,-0.005,1.018
11828,-0.318,-0.237,1.007
11829,0.091,-0.397,1.008
11830,0.231,-0.263,1.001
11831,0.110,0.071,1.000
11832,-0.301,0.334,1.021
11833,-0.491,0.423,1.047
11834,-0.206,-0.034,0.981
11835,0.366,0.108,1.003
11836,-0.105,-0.245,1.004
11837,0.006,0.016,1.010
11838,0.215,-0.020,1.013
11839,0.332,-0.447,1.013
11840,0.149,-0.440,0.997
11841,-0.153,-0.465,0.983
11842,-0.490,-0.362,0.989
11843,-0.755,-0.236,1.006
11844,-0.449,0.653,1.028
11845,-0.061,0.332,1.006
11846,-0.078,0.372,1.008
11847,-0.087,0.120,0.996
11848,0.022,-0.279,1.003
11849,0.081,-0.679,1.057
11850,0.175,-0.307,1.023
11851,-0.060,0.244,0.977
11852,-0.613,0.283,0.987
11853,-0.274,0.376,1.002
11854,-0.004,0.203,1.010
11855,0.006,0.296,1.010
11856,-0.093,0.003,1.006
11857,-0.140,0.325,0.992
11858,0.018,0.293,0.983
11859,0.475,0.299,1.016
11860,0.613,0.394,1.044
11861,-0.047,-0.317,1.023
11862,-0.366,-0.407,0.999
11863,0.135,-0.430,1.009
11864,0.378,-0.427,1.005
11865,0.333,-0.156,1.015
11866,-0.296,0.101,1.059
11867,-0.791,0.100,0.973
11868,-0.716,0.111,0.975
11869,-0.092,0.028,1.004
11870,0.286,0.084,1.015
11871,-0.008,0.017,1.008
11872,0.080,-0.258,1.010
11873,0.219,-0.324,1.007
11874,0.052,-0.292,0.989
11875,-0.326,-0.234,0.980
11876,-0.571,-0.139,0.995
11877,-0.599,-0.031,1.022
11878,-0.153,0.392,1.023
11879,-0.118,0.604,1.012
11880,-0.062,0.287,1.009
11881,-0.172,0.354,1.000
11882,0.047,0.022,1.038
11883,0.019,-0.488,1.023
11884,0.279,-0.137,1.008
11885,0.357,0.016,0.986
11886,0.020,-0.053,1.000
11887,-0.575,0.071,0.996
11888,-0.224,0.342,1.006
11889,0.020,-0.224,1.010
11890,0.050,-0.153,1.005
11891,-0.033,-0.063,0.996
11892,-0.309,0.441,0.981
11893,-0.476,0.626,0.996
11894,-0.060,0.749,1.030
11895,0.891,0.427,1.051
11896,-0.203,-0.933,0.993
11897,-0.041,-0.103,1.009
11898,0.009,-0.516,1.013
11899,0.130,-0.651,1.022
11900,0.212,-0.302,1.028
11901,-0.200,-0.000,0.999
11902,-0.864,0.366,0.974
11903,-1.114,0.539,0.978
11904,-0.337,0.440,0.999
11905,0.767,0.007,1.033
11906,0.012,-0.129,1.010
11907,0.003,-0.072,1.003
11908,0.026,-0.289,0.994
11909,-0.041,-0.338,0.986
11910,-0.151,-0.299,1.004
11911,-0.383,-0.162,1.029
11912,-0.923,0.180,1.022
11913,0.179,1.073,0.995
11914,0.030,0.060,1.012
11915,0.200,0.483,1.023
11916,0.091,0.451,1.018
11917,-0.291,0.014,1.021
11918,-0.081,-0.060,1.004
11919,0.608,-0.269,0.998
11920,1.045,-0.376,1.011
11921,0.045,-0.666,1.009
11922,-1.111,0.233,0.994
11923,-0.037,0.136,1.010
11924,0.162,-0.135,1.009
11925,0.140,0.112,1.003
11926,-0.205,0.190,0.992
11927,-0.688,0.612,0.989
11928,-0.366,0.850,1.050
11929,0.554,-0.058,1.026
11930,0.366,-0.584,0.996
11931,-0.036,-0.092,1.009
11932,0.057,-0.346,1.014
11933,0.136,-0.730,1.020
11934,0.166,-0.544,1.017
11935,-0.099,-0.115,0.998
11936,-0.901,0.237,0.979
11937,-1.265,0.352,0.967
11938,-0.607,0.454,1.012
11939,0.599,0.369,1.030
11940,0.204,-0.066,1.013
11941,-0.065,0.130,0.999
11942,0.034,-0.376,0.993
11943,0.056,-0.438,0.989
11944,-0.069,-0.450,1.021
11945,-0.521,-0.187,1.063
11946,-0.717,0.363,0.974
11947,0.095,1.007,0.994
11948,0.047,0.129,1.013
11949,0.151,0.440,1.018
11950,-0.035,0.281,1.018
11951,-0.276,0.060,1.012
11952,-0.074,0.016,0.990
11953,0.646,-0.138,1.001
11954,0.899,-0.283,1.025
11955,-0.108,-0.365,1.015
11956,-0.895,0.521,0.998
11957,-0.005,0.197,1.009
11958,0.205,0.125,1.004
11959,0.191,0.099,0.994
11960,-0.018,0.226,1.004
11961,0.099,0.125,1.053
11962,0.512,-0.192,1.041
11963,0.146,-0.160,0.980
11964,-0.691,-0.341,0.994
11965,-0.011,-0.089,1.006
11966,0.075,-0.683,1.015
11967,0.378,-0.565,1.024
11968,0.204,-0.293,1.008
11969,-0.581,0.042,0.984
11970,-1.241,0.206,0.962
11971,-1.035,0.409,1.002
11972,0.147,0.319,1.027
11973,0.572,-0.026,1.022
11974,-0.035,0.157,1.007
11975,0.046,-0.208,0.995
11976,0.064,-0.487,0.989
11977,-0.115,-0.325,1.010
11978,-0.503,-0.176,1.074
11979,-0.636,0.281,0.979
11980,-0.304,0.432,0.986
11981,0.239,0.610,1.001
11982,0.086,0.257,1.018
11983,0.125,0.477,1.014
11984,-0.211,-0.042,1.014
11985,-0.169,-0.006,0.995
11986,0.343,-0.417,0.994
11987,0.673,-0.204,1.016
11988,0.161,0.135,1.024
11989,-0.760,0.160,1.004
11990,-0.310,0.043,1.007
11991,0.034,-0.049,1.006
11992,0.042,0.386,0.992
11993,0.015,0.395,1.002
11994,0.073,0.214,1.043
11995,0.597,-0.256,1.055
11996,0.567,-0.429,0.990
11997,-0.502,-0.084,0.987
11998,-0.429,0.061,1.001
11999,0.075,-0.167,1.011
12000,0.271,-0.654,1.019
12001,0.366,-0.361,1.013
12002,-0.192,-0.137,0.990
12003,-0.837,0.009,0.967
12004,-0.906,0.126,0.998
12005,-0.276,0.151,1.024
12006,0.310,0.367,1.025
12007,-0.012,0.097,1.010
12008,-0.052,0.230,1.000
12009,0.112,-0.446,0.995
12010,0.039,-0.563,1.008
12011,-0.258,-0.642,1.068
12012,-0.353,0.236,0.993
12013,-0.639,0.458,0.968
12014,-0.205,0.538,1.002
12015,0.083,0.242,1.009
12016,0.081,0.514,1.014
12017,-0.078,0.316,1.008
12018,-0.210,-0.016,1.001
12019,0.130,-0.199,0.990
12020,0.539,0.080,1.007
12021,0.599,0.125,1.028
12022,-0.088,0.109,1.025
12023,-0.685,-0.306,1.004
12024,0.026,-0.216,1.008
12025,0.195,-0.481,1.003
12026,0.200,-0.060,1.002
12027,-0.118,0.135,1.017
12028,-0.540,0.439,1.050
12029,-0.540,0.012,0.974
12030,0.060,0.057,0.997
12031,0.190,0.122,1.011
12032,-0.033,-0.080,1.009
12033,0.104,0.075,1.011
12034,0.278,-0.278,1.013
12035,0.179,-0.319,0.999
12036,-0.051,-0.429,0.986
12037,-0.277,-0.435,0.986
12038,-0.530,-0.366,1.008
12039,-0.631,0.150,1.018
12040,-0.195,0.920,1.012
12041,-0.033,0.235,1.013
12042,-0.102,0.433,1.000
12043,0.016,-0.149,1.002
12044,0.059,-0.558,1.055
12045,0.236,-0.357,1.019
12046,0.206,0.086,0.984
12047,-0.237,0.106,0.990
12048,-0.565,0.045,0.996
12049,-0.105,0.434,1.009
12050,-0.004,0.285,1.009
12051,0.002,0.306,1.008
12052,-0.000,0.179,0.996
12053,0.102,0.081,0.985
12054,0.501,0.079,1.011
12055,0.673,0.172,1.045
12056,0.074,-0.040,1.025
12057,-0.727,-0.590,0.998
12058,-0.002,-0.084,1.010
12059,0.276,-0.541,1.007
12060,0.381,-0.577,1.014
12061,-0.150,-0.497,1.045
12062,-0.467,-0.077,1.000
12063,-1.090,0.342,0.965
12064,-1.119,0.598,0.976
12065,-0.039,0.459,1.009
12066,0.655,-0.185,1.023
12067,-0.003,-0.039,1.009
12068,0.027,-0.266,1.006
12069,-0.005,-0.260,0.994
12070,-0.200,-0.163,0.984
12071,-0.400,-0.069,0.981
12072,-0.447,0.124,1.025
12073,-0.468,0.134,1.029
12074,0.017,0.874,1.019
12075,0.049,0.117,1.006
12076,0.102,0.249,1.015
12077,0.080,0.342,1.019
12078,-0.226,-0.193,1.017
12079,-0.224,-0.072,1.017
12080,0.041,0.110,0.989
12081,0.414,-0.060,0.996
12082,0.425,-0.004,1.011
12083,-0.486,-0.196,1.003
12084,-0.280,0.548,1.005
12085,0.052,-0.082,1.011
12086,0.199,-0.186,1.005
12087,0.067,0.115,0.995
12088,-0.218,0.370,0.983
12089,-0.346,0.502,1.017
12090,0.287,0.424,1.065
12091,0.490,-0.260,1.000
12092,-0.280,-0.499,0.997
12093,0.015,-0.088,1.008
12094,0.056,-0.629,1.016
12095,0.230,-0.725,1.025
12096,0.153,-0.446,1.017
12097,-0.438,0.089,0.988
12098,-1.267,0.498,0.972
12099,-1.336,0.708,0.969
12100,0.002,0.634,1.023
12101,0.926,-0.113,1.032
12102,0.019,-0.168,1.009
12103,0.080,-0.379,1.000
12104,0.109,-0.529,0.990
12105,-0.031,-0.550,0.987
12106,-0.317,-0.252,1.021
12107,-1.010,0.027,1.048
12108,-0.765,0.427,0.983
12109,0.424,0.945,0.995
12110,0.092,0.216,1.023
12111,0.121,0.458,1.019
12112,-0.212,0.208,1.017
12113,-0.328,0.072,1.009
12114,0.127,-0.039,0.990
12115,0.949,-0.161,1.006
12116,0.865,-0.435,1.026
12117,-0.752,-0.299,1.001
12118,-0.535,0.618,1.002
12119,0.048,0.171,1.011
12120,0.248,0.202,1.002
12121,0.131,0.164,0.993
12122,-0.095,0.339,1.005
12123,0.128,0.238,1.060
12124,0.680,-0.178,1.037
12125,-0.047,-0.473,0.976
12126,-0.439,-0.215,1.002
12127,0.003,-0.251,1.008
12128,0.022,-0.984,1.017
12129,0.462,-0.513,1.027
12130,0.157,-0.093,1.005
12131,-0.869,0.205,0.979
12132,-1.540,0.433,0.955
12133,-0.996,0.571,1.004
12134,0.521,0.292,1.033
12135,0.698,-0.290,1.020
12136,0.028,-0.092,1.007
12137,0.133,-0.485,0.993
12138,0.034,-0.531,0.987
12139,-0.304,-0.237,1.008
12140,-0.933,0.046,1.066
12141,-0.959,0.358,0.973
12142,0.058,0.697,0.998
12143,0.401,0.364,1.002
12144,0.060,0.240,1.020
12145,0.125,0.539,1.015
12146,-0.277,-0.048,1.013
12147,-0.164,0.026,0.993
12148,0.444,-0.324,0.996
12149,0.803,-0.298,1.019
12150,0.135,-0.000,1.024
12151,-0.975,0.185,0.999
12152,-0.156,0.200,1.006
12153,0.056,0.094,1.005
12154,0.074,0.370,0.993
12155,-0.060,0.364,1.002
12156,0.081,0.268,1.049
12157,0.658,-0.209,1.049
12158,0.487,-0.488,0.988
12159,-0.729,-0.008,0.986
12160,-0.068,-0.006,1.006
12161,0.067,-0.558,1.013
12162,0.375,-0.549,1.024
12163,0.336,-0.186,1.011
12164,-0.438,0.020,0.987
12165,-1.103,0.140,0.962
12166,-0.936,0.265,1.002
12167,0.061,0.183,1.027
12168,0.511,0.181,1.026
12169,-0.019,0.154,1.010
12170,0.039,0.088,1.000
12171,0.169,-0.531,0.992
12172,0.020,-0.496,1.009
12173,-0.322,-0.506,1.070
12174,-0.502,0.258,0.989
12175,-0.608,0.447,0.972
12176,0.053,0.548,1.005
12177,0.019,0.123,1.011
12178,0.021,0.258,1.013
12179,-0.110,0.141,1.013
12180,-0.197,0.072,0.998
12181,0.057,0.015,0.989
12182,0.414,0.199,1.007
12183,0.421,0.274,1.026
12184,-0.177,0.088,1.020
12185,-0.354,-0.346,1.007
12186,0.077,-0.335,1.007
12187,0.220,-0.308,1.002
12188,0.140,0.044,1.001
12189,-0.252,0.285,1.018
12190,-0.478,0.407,1.050
12191,-0.273,-0.064,0.979
12192,0.288,0.037,1.002
12193,-0.074,-0.098,1.005
12194,-0.001,-0.001,1.009
12195,0.187,-0.020,1.015
12196,0.344,-0.359,1.014
12197,0.146,-0.417,0.997
12198,-0.153,-0.458,0.982
12199,-0.438,-0.359,0.988
12200,-0.681,-0.241,1.008
12201,-0.494,0.522,1.026
12202,-0.079,0.441,1.007
12203,-0.068,0.346,1.009
12204,-0.075,0.186,0.997
12205,0.043,-0.310,1.003
12206,0.048,-0.695,1.061
12207,0.142,-0.297,1.017
12208,-0.038,0.241,0.976
12209,-0.564,0.241,0.988
12210,-0.338,0.348,1.002
12211,-0.001,0.250,1.010
12212,-0.018,0.190,1.009
12213,-0.075,0.134,1.007
12214,-0.140,0.367,0.994
12215,-0.001,0.325,0.982
12216,0.503,0.339,1.016
12217,0.748,0.325,1.048
12218,0.090,-0.303,1.024
12219,-0.516,-0.437,0.997
12220,0.091,-0.364,1.010
12221,0.376,-0.564,1.004
12222,0.417,-0.274,1.015
12223,-0.282,-0.019,1.055
12224,-0.822,0.104,0.977
12225,-0.946,0.266,0.970
12226,-0.379,0.283,0.997
12227,0.490,0.119,1.019
12228,0.080,-0.086,1.010
12229,0.039,-0.191,1.010
12230,0.175,-0.479,1.006
12231,0.082,-0.332,0.992
12232,-0.300,-0.211,0.978
12233,-0.683,-0.083,0.987
12234,-0.792,0.203,1.021
12235,-0.412,0.312,1.019
12236,0.296,0.689,1.024
12237,-0.008,0.051,1.009
12238,-0.042,0.419,1.008
12239,0.047,0.022,1.026
12240,-0.232,-0.400,1.019
12241,-0.043,-0.044,1.014
12242,0.173,0.113,0.981
12243,0.243,-0.022,0.997
12244,-0.074,0.140,1.004
12245,-0.454,0.169,1.006
12246,-0.040,0.132,1.007
12247,0.078,-0.269,1.008
12248,0.091,-0.222,1.003
12249,-0.151,0.286,0.988
12250,-0.445,0.476,0.985
12251,-0.433,0.687,1.020
12252,0.469,0.606,1.059
12253,0.374,-0.641,0.993
12254,-0.086,-0.156,1.011
12255,-0.020,-0.184,1.008
12256,0.061,-0.718,1.017
12257,0.156,-0.584,1.025
12258,0.089,-0.167,1.015
12259,-0.600,0.184,0.981
12260,-1.195,0.529,0.975
12261,-0.913,0.591,0.981
12262,0.469,0.363,1.032
12263,0.442,-0.305,1.019
12264,-0.048,0.155,1.005
12265,0.021,-0.162,0.997
12266,0.070,-0.419,0.992
12267,0.005,-0.450,0.993
12268,-0.167,-0.469,1.025
12269,-0.861,-0.040,1.042
12270,-0.393,0.873,0.993
12271,0.132,0.560,0.990
12272,0.180,0.397,1.023
12273,0.173,0.549,1.017
12274,-0.257,0.100,1.019
12275,-0.264,-0.024,1.009
12276,0.346,-0.127,0.992
12277,1.076,-0.326,1.011
12278,0.604,-0.575,1.017
12279,-1.186,-0.001,0.992
12280,-0.130,0.316,1.010
12281,0.146,-0.210,1.010
12282,0.268,-0.097,1.007
12283,0.020,0.043,0.995
12284,-0.636,0.316,0.989
12285,-0.772,0.931,1.021
12286,0.143,0.353,1.044
12287,0.715,-0.479,1.002
12288,-0.074,-0.277,1.004
12289,-0.027,-0.294,1.008
12290,-0.017,-0.779,1.015
12291,0.134,-0.586,1.019
12292,0.008,-0.154,1.005
12293,-0.680,0.316,0.984
12294,-1.319,0.561,0.963
12295,-0.913,0.702,0.996
12296,0.372,0.514,1.028
12297,0.683,-0.184,1.023
12298,-0.010,0.064,1.007
12299,0.093,-0.307,0.996
12300,0.125,-0.497,0.987
12301,-0.035,-0.463,1.008
12302,-0.314,-0.406,1.057
12303,-0.783,0.125,0.998
12304,-0.366,0.632,1.001
12305,0.145,0.632,0.982
12306,0.109,0.314,1.020
12307,0.124,0.462,1.021
12308,-0.236,0.015,1.016
12309,-0.177,0.099,0.996
12310,0.387,-0.194,0.998
12311,0.912,-0.256,1.016
12312,0.394,-0.490,1.020
12313,-0.975,0.156,0.998
12314,-0.222,0.443,1.005
12315,0.099,0.210,1.007
12316,0.198,0.196,0.996
12317,0.046,0.267,0.995
12318,0.075,0.208,1.022
12319,0.555,-0.224,1.086
12320,0.545,-0.283,0.985
12321,-0.839,-0.309,0.981
12322,-0.081,-0.014,1.008
12323,-0.024,-0.560,1.008
12324,0.276,-0.748,1.025
12325,0.406,-0.259,1.019
12326,-0.239,0.000,0.995
12327,-1.167,0.198,0.959
12328,-1.283,0.424,0.985
12329,-0.349,0.359,1.019
12330,0.896,0.140,1.036
12331,0.082,-0.106,1.010
12332,0.074,-0.204,1.000
12333,0.111,-0.500,0.988
12334,-0.088,-0.371,1.000
12335,-0.515,-0.047,1.056
12336,-0.920,0.118,1.003
12337,-0.523,0.475,0.978
12338,0.475,0.593,1.009
12339,0.054,0.194,1.010
12340,0.115,0.423,1.014
12341,-0.156,-0.050,1.014
12342,-0.201,0.102,0.997
12343,0.037,-0.084,0.992
12344,0.459,-0.014,1.004
12345,0.352,0.252,1.025
12346,-0.308,0.203,1.015
12347,-0.362,-0.229,1.009
12348,0.054,-0.305,1.008
12349,0.162,-0.292,1.003
12350,0.119,0.092,0.995
12351,-0.285,0.268,1.012
12352,-0.474,0.522,1.065
12353,-0.222,-0.020,0.979
12354,0.389,0.037,1.001
12355,-0.063,-0.103,1.003
12356,-0.001,0.000,1.010
12357,0.188,-0.090,1.015
12358,0.357,-0.418,1.017
12359,0.146,-0.382,1.002
12360,-0.263,-0.319,0.976
12361,-0.556,-0.240,0.990
12362,-0.612,-0.146,1.007
12363,-0.294,0.395,1.028
12364,-0.073,0.409,1.008
12365,-0.061,0.328,1.008
12366,-0.046,0.100,0.996
12367,0.070,-0.314,1.002
12368,0.070,-0.666,1.044
12369,0.039,-0.447,1.036
12370,-0.137,0.240,0.979
12371,-0.651,0.344,0.983
12372,-0.251,0.401,1.001
12373,0.002,0.245,1.009
